1660230000000,24564.56000000,24584.58000000,24400.01000000,24406.49000000,3920.85961000,1660230899999,95964628.83126310,117822,1915.28031000,46879908.60068400,0
1660230900000,24408.03000000,24495.00000000,24361.76000000,24487.74000000,3462.68709000,1660231799999,84624898.63523300,110459,1738.28938000,42487327.60748040,0
1660231800000,24485.96000000,24541.50000000,24392.50000000,24398.64000000,2630.04709000,1660232699999,64351963.94965050,89774,1310.99974000,32080463.66034320,0
1660232700000,24396.67000000,24399.32000000,24280.18000000,24343.68000000,4131.16807000,1660233599999,100547185.52380840,116914,1984.33474000,48296870.71713380,0
1660233600000,24343.68000000,24397.60000000,24285.48000000,24289.95000000,3066.02477000,1660234499999,74624518.79923160,93532,1681.61981000,40932169.40696540,0
1660234500000,24289.95000000,24372.50000000,24255.72000000,24371.31000000,3931.73625000,1660235399999,95635230.38608230,98958,2352.52835000,57225791.05989740,0
1660235400000,24369.21000000,24416.50000000,24245.00000000,24315.31000000,2599.44167000,1660236299999,63264789.82658450,86241,1305.65759000,31779915.96241540,0
1660236300000,24315.31000000,24348.68000000,24276.67000000,24339.41000000,1775.15466000,1660237199999,43175341.93961950,67482,861.07265000,20943378.25827150,0
1660237200000,24339.41000000,24371.00000000,24298.00000000,24358.78000000,1956.79576000,1660238099999,47618061.84246690,74213,1015.33108000,24709037.99107650,0
1660238100000,24357.80000000,24403.45000000,24341.14000000,24355.02000000,1953.08122000,1660238999999,47604801.24468840,73816,1004.86474000,24493694.48944960,0
1660239000000,24355.02000000,24418.50000000,24331.67000000,24381.85000000,1875.54034000,1660239899999,45713070.32191250,69165,965.63329000,23536129.46551110,0
1660239900000,24382.97000000,24395.00000000,24279.72000000,24342.78000000,2208.77121000,1660240799999,53725086.09171800,73831,1086.53487000,26426890.25470870,0
1660240800000,24342.78000000,24344.57000000,24176.21000000,24197.21000000,2672.16133000,1660241699999,64842534.27897020,87663,1293.71001000,31394001.28547990,0
1660241700000,24198.37000000,24215.69000000,24084.96000000,24197.96000000,4806.90272000,1660242599999,116132601.90617870,118429,2357.20150000,56959573.00563870,0
1660242600000,24197.96000000,24250.00000000,24162.36000000,24189.48000000,2334.12313000,1660243499999,56489519.58431380,81984,1195.67932000,28937572.25459100,0
1660243500000,24190.97000000,24210.74000000,24081.22000000,24148.75000000,2622.21871000,1660244399999,63332731.74289170,78209,1324.14853000,31983823.65611640,0
1660244400000,24147.63000000,24161.59000000,24081.23000000,24117.12000000,2064.27493000,1660245299999,49786905.51586160,77151,1000.84676000,24139419.24068260,0
1660245300000,24118.12000000,24184.50000000,24102.45000000,24159.25000000,1740.92924000,1660246199999,42042837.45507910,64893,915.73003000,22114657.71899220,0
1660246200000,24159.25000000,24196.27000000,24137.29000000,24190.80000000,1505.56569000,1660247099999,36380044.42052790,57298,756.78687000,18287579.81253030,0
1660247100000,24192.15000000,24229.29000000,24161.87000000,24221.81000000,1928.10265000,1660247999999,46637590.29210160,67574,963.75868000,23313191.11434520,0
1660248000000,24222.73000000,24239.02000000,24090.01000000,24118.84000000,1798.66771000,1660248899999,43429078.25328960,64949,849.20791000,20505833.58054110,0
1660248900000,24117.46000000,24161.19000000,24037.58000000,24161.19000000,1929.98034000,1660249799999,46490224.46238000,67324,887.06769000,21368795.32504000,0
1660249800000,24159.60000000,24195.00000000,24132.43000000,24178.81000000,1294.08496000,1660250699999,31277896.90632020,51858,684.76204000,16550615.95408100,0
1660250700000,24178.81000000,24225.00000000,24167.51000000,24203.27000000,1631.70648000,1660251599999,39495235.61307780,55504,883.73535000,21391202.73484700,0
1660251600000,24202.28000000,24212.31000000,24150.44000000,24162.79000000,1171.31317000,1660252499999,28324108.55558810,43963,629.87644000,15231505.91355230,0
1660252500000,24161.41000000,24205.00000000,24160.21000000,24183.95000000,598.09185000,1660253399999,14462629.30873190,24693,310.80322000,7515449.41804900,0
1660253400000,24184.34000000,24334.46000000,24101.96000000,24130.00000000,1936.37422000,1660254299999,46891593.67895430,66385,985.83929000,23878877.38203100,0
1660254300000,24131.25000000,24224.89000000,24045.00000000,24183.29000000,1527.90318000,1660255199999,36880027.53288480,63684,816.02051000,19697296.05217460,0
1660255200000,24183.30000000,24210.00000000,24104.48000000,24147.54000000,1566.76455000,1660256099999,37846884.25015980,58852,743.37660000,17955895.97640360,0
1660256100000,24146.05000000,24184.99000000,24066.66000000,24079.77000000,1241.98412000,1660256999999,29947129.61846850,49708,606.73754000,14631051.53530730,0
1660257000000,24079.77000000,24142.74000000,24076.68000000,24123.79000000,1006.50056000,1660257899999,24271935.84154430,41187,506.56490000,12215968.34401410,0
1660257900000,24123.79000000,24152.37000000,23890.67000000,23893.28000000,2964.93242000,1660258799999,71159088.21011070,83966,1252.79088000,30071248.41473060,0
1660258800000,23893.27000000,23940.89000000,23852.13000000,23926.44000000,2584.33488000,1660259699999,61748988.91877720,69247,1205.64313000,28806597.12907460,0
1660259700000,23926.44000000,23955.00000000,23873.85000000,23909.48000000,1486.43112000,1660260599999,35559024.53350840,47193,756.09485000,18087572.74954200,0
1660260600000,23910.83000000,23951.21000000,23865.00000000,23925.24000000,1395.36693000,1660261499999,33358453.01640890,47091,714.47173000,17080886.40235710,0
1660261500000,23926.40000000,23962.11000000,23910.00000000,23934.39000000,1079.34713000,1660262399999,25840987.05923000,39157,606.32461000,14516629.74640880,0
1660262400000,23933.09000000,23973.80000000,23775.00000000,23778.67000000,2449.66834000,1660263299999,58480266.15442390,83006,1049.73112000,25068527.03665290,0
1660263300000,23775.49000000,23909.27000000,23761.84000000,23877.62000000,2645.25200000,1660264199999,63035935.05751600,89940,1372.45466000,32707403.67872060,0
1660264200000,23877.62000000,23989.95000000,23877.62000000,23966.71000000,2128.30434000,1660265099999,50959263.24932890,76449,1146.83097000,27458753.87721440,0
1660265100000,23966.71000000,24009.67000000,23958.00000000,23964.37000000,1836.27241000,1660265999999,44033243.72518010,64662,939.10035000,22520973.26697250,0
1660266000000,23965.31000000,24000.00000000,23885.00000000,23905.23000000,1725.56087000,1660266899999,41341519.32387610,62229,814.00042000,19504527.53851550,0
1660266900000,23905.23000000,23961.78000000,23901.74000000,23945.60000000,1063.35442000,1660267799999,25451062.17658820,44187,556.14723000,13311441.41707630,0
1660267800000,23945.60000000,23949.86000000,23853.65000000,23906.00000000,1594.17162000,1660268699999,38117580.70815840,59363,715.75911000,17114604.12834800,0
1660268700000,23905.42000000,23929.98000000,23876.59000000,23906.32000000,1296.05813000,1660269599999,30982282.59159940,46664,653.16054000,15614080.74519770,0
1660269600000,23906.32000000,23935.97000000,23796.90000000,23806.06000000,2234.83717000,1660270499999,53311863.45307890,65498,1061.90801000,25331707.92347410,0
1660270500000,23805.84000000,23928.56000000,23795.41000000,23925.99000000,1606.38064000,1660271399999,38319166.04200570,59518,830.63938000,19817354.91518200,0
1660271400000,23925.99000000,23989.21000000,23893.40000000,23949.10000000,2259.80737000,1660272299999,54116924.93590000,69909,1125.30078000,26948460.44366040,0
1660272300000,23948.57000000,24097.97000000,23944.27000000,24011.51000000,2647.20976000,1660273199999,63592347.09306200,89918,1414.19402000,33972587.58708980,0
1660273200000,24011.51000000,24036.84000000,23940.00000000,23983.92000000,1669.89843000,1660274099999,40053124.94268690,62054,821.74711000,19711499.42021280,0
1660274100000,23983.90000000,23990.00000000,23945.55000000,23981.48000000,1134.84208000,1660274999999,27203519.35209800,48745,575.28387000,13790707.01439760,0
1660275000000,23981.48000000,24032.21000000,23954.45000000,24003.38000000,1440.50273000,1660275899999,34571007.06794030,52956,742.03764000,17809551.12966820,0
1660275900000,24004.38000000,24070.44000000,23979.42000000,24010.11000000,1378.78580000,1660276799999,33109471.63936110,54864,697.61538000,16753475.99302380,0
1660276800000,24011.25000000,24048.61000000,23996.23000000,24007.20000000,1282.40057000,1660277699999,30795835.71671870,54538,630.26408000,15135775.39586450,0
